-2.826009,-1.518394
-2.842177,-1.527941
-2.856445,-1.536365
-2.871733,-1.545393
-2.885262,-1.553381
-2.897332,-1.560508
-2.912231,-1.569306
-2.924294,-1.576429
-2.940345,-1.585907
-2.952047,-1.592816
-2.967206,-1.601768
-2.985258,-1.612427
-3.004314,-1.623679
-3.016537,-1.630897
-3.031423,-1.639687
-3.045599,-1.648057
-3.062383,-1.657968
-3.07581,-1.665896
-3.087323,-1.672694
-3.099036,-1.67961
-3.112915,-1.687806
-3.12417,-1.694451
-3.134041,-1.70028
-3.147975,-1.708508
-3.162204,-1.71691
-3.175574,-1.724804
-3.188601,-1.732497
-3.208184,-1.74406
-3.21939,-1.750677
-3.231116,-1.757601
-3.248418,-1.767818
-3.261276,-1.77541
-3.27697,-1.784677
-3.291009,-1.792967
-3.309125,-1.803664
-3.324058,-1.812482
-3.339427,-1.821557
-3.354644,-1.830542
-3.367519,-1.838144
-3.385111,-1.848532
-3.39668,-1.855363
-3.411224,-1.863951
-3.422443,-1.870576
-3.434492,-1.87769
-3.452043,-1.888054
-3.466853,-1.896799
-3.48257,-1.90608
-3.494821,-1.913314
-3.508028,-1.921112
-3.525683,-1.931537
-3.538876,-1.939327
-3.554127,-1.948333
-3.566826,-1.955831
-3.581567,-1.964535
-3.597302,-1.973827
-3.611036,-1.981936
-3.625227,-1.990316
-3.638126,-1.997932
-3.653341,-2.006917
-3.668566,-2.015907
-3.684589,-2.025368
-3.703089,-2.036292
-3.721452,-2.047135
-3.744254,-2.060599
-3.761589,-2.070835
-3.778548,-2.080849
-3.795648,-2.090946
-3.81979,-2.105202
-3.835169,-2.114283
-3.853873,-2.125327
-3.869379,-2.134483
-3.89045,-2.146925
-3.907321,-2.156887
-3.926216,-2.168044
-3.942065,-2.177403
-3.96173,-2.189015
-3.979656,-2.1996
-3.997403,-2.210079
-4.012801,-2.219171
-4.03397,-2.231671
-4.050686,-2.241542
-4.068796,-2.252235
-4.08416,-2.261307
-4.104796,-2.273492
-4.121047,-2.283088
-4.137612,-2.29287
-4.154968,-2.303118
-4.175427,-2.315199
-4.191425,-2.324645
-4.210234,-2.335751
-4.225949,-2.345031
-4.247631,-2.357833
-4.263585,-2.367254
-4.281549,-2.377861
-4.297443,-2.387247
-4.3186,-2.399739
-4.336658,-2.410403
-4.353768,-2.420506
-4.370193,-2.430204
-4.391313,-2.442675
-4.409549,-2.453443
-4.4269,-2.463688
-4.443018,-2.473206
-4.463449,-2.48527
-4.48019,-2.495156
-4.499338,-2.506462
-4.515939,-2.516264
-4.535496,-2.527812
-4.552286,-2.537727
-4.570841,-2.548683
-4.587975,-2.5588
-4.608417,-2.570871
-4.625318,-2.580851
-4.643668,-2.591686
-4.659697,-2.601151
-4.680013,-2.613147
-4.696005,-2.62259
-4.713692,-2.633034
-4.731188,-2.643365
-4.751158,-2.655157
-4.770116,-2.666352
-4.786668,-2.676125
-4.803895,-2.686297
-4.822933,-2.697539
-4.840904,-2.70815
-4.857804,-2.718129
-4.874558,-2.728022
-4.894753,-2.739947
-4.913851,-2.751224
-4.932539,-2.762259
-4.953328,-2.774534
-4.970417,-2.784625
-4.991541,-2.797099
-5.010552,-2.808325
-5.033724,-2.822007
-5.051681,-2.83261
-5.069457,-2.843107
-5.088559,-2.854386
-5.108778,-2.866325
-5.125978,-2.876481
-5.145834,-2.888206
-5.161181,-2.897268
-5.185122,-2.911405
-5.200559,-2.92052
-5.218887,-2.931342
-5.234714,-2.940688
-5.254827,-2.952564
-5.272639,-2.963082
-5.290173,-2.973435
-5.306405,-2.983019
-5.325722,-2.994426
-5.342182,-3.004145
-5.360569,-3.015002
-5.377096,-3.024761
-5.396716,-3.036346
-5.412893,-3.045898
-5.430246,-3.056145
-5.447479,-3.06632
-5.468455,-3.078706
-5.484974,-3.08846
-5.502128,-3.098589
-5.51774,-3.107808
-5.539937,-3.120915
-5.55611,-3.130465
-5.573751,-3.140882
-5.588979,-3.149873
-5.611693,-3.163286
-5.64,-3.18
-5.618781,-3.179726
-5.590051,-3.179354
-5.564975,-3.179029
-5.545049,-3.178771
-5.524255,-3.178502
-5.501153,-3.178203
-5.477624,-3.177898
-5.455315,-3.177609
-5.426647,-3.177238
-5.40686,-3.176982
-5.383921,-3.176685
-5.36203,-3.176402
-5.337789,-3.176088
-5.313863,-3.175778
-5.293519,-3.175515
-5.268634,-3.175193
-5.241595,-3.174843
-5.218139,-3.174539
-5.198997,-3.174291
-5.173991,-3.173968
-5.152539,-3.17369
-5.132308,-3.173428
-5.113839,-3.173189
-5.090138,-3.172882
-5.069076,-3.172609
-5.049973,-3.172362
-5.029326,-3.172095
-5.003225,-3.171757
-4.983464,-3.171501
-4.962359,-3.171228
-4.939061,-3.170926
-4.918226,-3.170657
-4.894951,-3.170355
-4.875487,-3.170103
-4.853537,-3.169819
-4.835648,-3.169588
-4.819166,-3.169374
-4.801372,-3.169144
-4.783801,-3.168916
-4.763953,-3.168659
-4.746322,-3.168431
-4.729402,-3.168212
-4.713938,-3.168012
-4.696898,-3.167791
-4.678818,-3.167557
-4.660961,-3.167326
-4.644302,-3.16711
-4.626946,-3.166886
-4.611643,-3.166688
-4.588398,-3.166387
-4.573999,-3.1662
-4.556527,-3.165974
-4.540642,-3.165769
-4.52613,-3.165581
-4.506739,-3.16533
-4.491485,-3.165132
-4.4739,-3.164905
-4.458671,-3.164707
-4.44316,-3.164507
-4.425094,-3.164273
-4.40963,-3.164073
-4.390288,-3.163822
-4.372145,-3.163587
-4.356373,-3.163383
-4.338073,-3.163146
-4.323139,-3.162953
-4.306066,-3.162732
-4.291792,-3.162547
-4.273703,-3.162313
-4.256095,-3.162085
-4.240551,-3.161884
-4.223854,-3.161668
-4.208826,-3.161473
-4.193026,-3.161268
-4.174344,-3.161027
-4.158286,-3.160819
-4.142079,-3.160609
-4.127085,-3.160415
-4.112623,-3.160228
-4.09419,-3.159989
-4.077637,-3.159775
-4.060283,-3.15955
-4.046055,-3.159366
-4.03106,-3.159172
-4.012973,-3.158938
-3.99765,-3.158739
-3.978876,-3.158496
-3.963358,-3.158295
-3.948255,-3.1581
-3.929711,-3.15786
-3.914935,-3.157669
-3.897727,-3.157446
-3.883812,-3.157266
-3.866034,-3.157036
-3.846257,-3.15678
-3.830222,-3.156572
-3.813617,-3.156357
-3.798162,-3.156157
-3.783139,-3.155962
-3.763189,-3.155704
-3.748238,-3.15551
-3.730833,-3.155285
-3.715054,-3.155081
-3.699471,-3.154879
-3.677257,-3.154592
-3.658563,-3.15435
-3.638965,-3.154096
-3.623457,-3.153895
-3.604697,-3.153652
-3.585891,-3.153409
-3.56847,-3.153183
-3.549538,-3.152938
-3.532203,-3.152714
-3.51132,-3.152443
-3.494501,-3.152226
-3.473662,-3.151956
-3.458442,-3.151759
-3.439228,-3.15151
-3.418105,-3.151237
-3.399203,-3.150992
-3.382361,-3.150774
-3.361091,-3.150499
-3.336213,-3.150177
-3.313359,-3.149881
-3.295994,-3.149656
-3.272547,-3.149353
-3.251973,-3.149086
-3.229868,-3.1488
-3.215,-3.148608
-3.195698,-3.148358
-3.173571,-3.148072
-3.155526,-3.147838
-3.134717,-3.147569
-3.115552,-3.147321
-3.093963,-3.147041
-3.07642,-3.146814
-3.05973,-3.146598
-3.041215,-3.146358
-3.025954,-3.146161
-3.004422,-3.145882
-2.991109,-3.14571
-2.971637,-3.145458
-2.957431,-3.145274
-2.940005,-3.145048
-2.922678,-3.144824
-2.908026,-3.144634
-2.891268,-3.144417
-2.875624,-3.144215
-2.85974,-3.144009
-2.842471,-3.143786
-2.827681,-3.143594
-2.810044,-3.143366
-2.795794,-3.143181
-2.778243,-3.142954
-2.759958,-3.142717
-2.745405,-3.142529
-2.727648,-3.142299
-2.712301,-3.142101
-2.697202,-3.141905
-2.678771,-3.141666
-2.662279,-3.141453
-2.645113,-3.141231
-2.630792,-3.141045
-2.616411,-3.140859
-2.597944,-3.14062
-2.583898,-3.140438
-2.564221,-3.140183
-2.549564,-3.139994
-2.535332,-3.139809
-2.517669,-3.139581
-2.50009,-3.139353
-2.485301,-3.139162
-2.468666,-3.138947
-2.45363,-3.138752
-2.437813,-3.138547
-2.420208,-3.138319
-2.404725,-3.138119
-2.38865,-3.137911
-2.372905,-3.137707
-2.35706,-3.137502
-2.339386,-3.137273
-2.32358,-3.137068
-2.305919,-3.13684
-2.291131,-3.136648
-2.274637,-3.136435
-2.255917,-3.136193
-2.241467,-3.136005
-2.224305,-3.135783
-2.20823,-3.135575
-2.19012,-3.135341
-2.169161,-3.135069
-2.152305,-3.134851
-2.135079,-3.134628
-2.120159,-3.134435
-2.103573,-3.13422
-2.085884,-3.133991
-2.067766,-3.133757
-2.052826,-3.133564
-2.037582,-3.133366
-2.020732,-3.133148
-2.002789,-3.132916
-1.988422,-3.13273
-1.971373,-3.132509
-1.956918,-3.132322
-1.940466,-3.132109
-1.922346,-3.131874
-1.906862,-3.131674
-1.88924,-3.131446
-1.872876,-3.131234
-1.854631,-3.130998
-1.837338,-3.130774
-1.820123,-3.130551
-1.804115,-3.130344
-1.789954,-3.13016
-1.770124,-3.129904
-1.751127,-3.129658
-1.734081,-3.129437
-1.718588,-3.129237
-1.700908,-3.129008
-1.684743,-3.128798
-1.661898,-3.128503
-1.647308,-3.128314
-1.633507,-3.128135
-1.615984,-3.127909
-1.595594,-3.127645
-1.576777,-3.127401
-1.560599,-3.127192
-1.542968,-3.126964
-1.529183,-3.126785
-1.510534,-3.126544
-1.493016,-3.126317
-1.473233,-3.126061
-1.455836,-3.125836
-1.440722,-3.12564
-1.41778,-3.125343
-1.404716,-3.125174
-1.385515,-3.124925
-1.369252,-3.124715
-1.351734,-3.124488
-1.335247,-3.124274
-1.321047,-3.124091
-1.304472,-3.123876
-1.289414,-3.123681
-1.271637,-3.123451
-1.252843,-3.123208
-1.23952,-3.123035
-1.220279,-3.122786
-1.205459,-3.122594
-1.188691,-3.122377
-1.170218,-3.122138
-1.155345,-3.121946
-1.139466,-3.12174
-1.12503,-3.121553
-1.109014,-3.121346
-1.091209,-3.121115
-1.073746,-3.120889
-1.056134,-3.120661
-1.04154,-3.120472
-1.025443,-3.120264
-1.008301,-3.120042
-0.9921046,-3.119833
-0.9748408,-3.119609
-0.9599607,-3.119416
-0.9447144,-3.119219
-0.9271395,-3.118992
-0.9129445,-3.118808
-0.8959508,-3.118588
-0.8794753,-3.118374
-0.8647784,-3.118184
-0.8472713,-3.117957
-0.8318415,-3.117758
-0.81462,-3.117535
-0.7999944,-3.117345
-0.7857681,-3.117161
-0.7681469,-3.116933
-0.7489734,-3.116685
-0.7325622,-3.116472
-0.7173772,-3.116276
-0.7033452,-3.116094
-0.6865796,-3.115877
-0.6680437,-3.115638
-0.6521459,-3.115432
-0.6353118,-3.115214
-0.6204653,-3.115022
-0.6053917,-3.114827
-0.5871316,-3.11459
-0.5711581,-3.114384
-0.5551113,-3.114176
-0.5378019,-3.113952
-0.5208758,-3.113733
-0.5023682,-3.113493
-0.487885,-3.113306
-0.4707532,-3.113084
-0.4552699,-3.112884
-0.4393978,-3.112678
-0.4198359,-3.112425
-0.4052345,-3.112236
-0.3888107,-3.112023
-0.3729982,-3.111818
-0.3567517,-3.111608
-0.3383654,-3.11137
-0.3228477,-3.111169
-0.3063545,-3.110956
-0.2919962,-3.11077
-0.2739999,-3.110537
-0.2561296,-3.110306
-0.2403136,-3.110101
-0.2220096,-3.109864
-0.2063082,-3.109661
-0.1899316,-3.109449
-0.1699771,-3.10919
-0.1514534,-3.108951
-0.1335559,-3.108719
-0.1131114,-3.108454
-0.09481938,-3.108217
-0.07392555,-3.107947
-0.05625428,-3.107718
-0.03663051,-3.107465
-0.01841541,-3.107229
0.004614605,-3.106931
0.02227139,-3.106702
0.03768774,-3.106503
0.05698945,-3.106253
0.08147886,-3.105936
0.09654564,-3.105741
0.1134259,-3.105522
0.1309833,-3.105295
0.1460763,-3.105099
0.169255,-3.104799
0.1841908,-3.104606
0.2055546,-3.104329
0.2286619,-3.10403
0.2508144,-3.103743
0.26602,-3.103546
0.2854612,-3.103295
0.2997044,-3.10311
0.3277976,-3.102747
0.3429837,-3.10255
0.3617523,-3.102307
0.3763825,-3.102118
0.3918881,-3.101917
0.4102263,-3.10168
0.4275708,-3.101455
0.4439557,-3.101243
0.4595,-3.101042
0.4760406,-3.100827
0.4936707,-3.100599
0.5093289,-3.100397
0.5281292,-3.100153
0.5428042,-3.099963
0.5579699,-3.099767
0.5761885,-3.099531
0.5906817,-3.099344
0.6094262,-3.099101
0.6253902,-3.098894
0.6412811,-3.098688
0.6597974,-3.098449
0.6741759,-3.098263
0.6911352,-3.098043
0.7052736,-3.09786
0.7210376,-3.097656
0.7405151,-3.097404
0.7564451,-3.097197
0.772874,-3.096985
0.7876334,-3.096794
0.8025994,-3.0966
0.8216249,-3.096354
0.8380991,-3.09614
0.8550516,-3.095921
0.8695129,-3.095734
0.8843102,-3.095542
0.9020509,-3.095313
0.9169394,-3.09512
0.935506,-3.09488
0.9510058,-3.094679
0.964811,-3.0945
0.9822462,-3.094275
0.9983879,-3.094066
1.014351,-3.093859
1.031264,-3.09364
1.045856,-3.093451
1.062617,-3.093234
1.080071,-3.093008
1.095217,-3.092812
1.111997,-3.092595
1.128324,-3.092384
1.145174,-3.092166
1.163375,-3.09193
1.177888,-3.091742
1.194588,-3.091526
1.209029,-3.091339
1.226877,-3.091108
1.245606,-3.090866
1.260221,-3.090676
1.277366,-3.090454
1.292166,-3.090263
1.308803,-3.090047
1.328465,-3.089793
1.344309,-3.089588
1.360472,-3.089378
1.375671,-3.089182
1.391456,-3.088977
1.409388,-3.088745
1.426164,-3.088528
1.443265,-3.088307
1.45878,-3.088106
1.474757,-3.087899
1.493629,-3.087655
1.508901,-3.087457
1.526307,-3.087232
1.542292,-3.087025
1.558371,-3.086817
1.576198,-3.086586
1.593357,-3.086364
1.609661,-3.086153
1.626509,-3.085935
1.643217,-3.085718
1.663808,-3.085452
1.680198,-3.08524
1.698364,-3.085005
1.714901,-3.08479
1.734813,-3.084533
1.749916,-3.084337
1.764396,-3.08415
1.783057,-3.083908
1.797374,-3.083723
1.815751,-3.083485
1.834902,-3.083237
1.856462,-3.082958
1.870359,-3.082778
1.885093,-3.082587
1.908407,-3.082285
1.921952,-3.08211
1.941633,-3.081855
1.956388,-3.081664
1.975768,-3.081414
1.99148,-3.08121
2.005963,-3.081023
2.026968,-3.080751
2.041455,-3.080563
2.061154,-3.080308
2.077112,-3.080102
2.094464,-3.079877
2.109975,-3.079676
2.127086,-3.079455
2.145508,-3.079216
2.162731,-3.078994
2.179754,-3.078773
2.195848,-3.078565
2.212415,-3.07835
2.231484,-3.078104
2.247912,-3.077891
2.265385,-3.077665
2.280722,-3.077466
2.299121,-3.077228
2.323932,-3.076907
2.347809,-3.076598
2.369411,-3.076318
2.389129,-3.076063
2.415154,-3.075726
2.434577,-3.075474
2.456307,-3.075193
2.476903,-3.074926
2.503269,-3.074585
2.52121,-3.074353
2.548074,-3.074005
2.581838,-3.073568
2.599549,-3.073339
2.620338,-3.073069
2.63669,-3.072858
2.660505,-3.072549
2.672749,-3.072391
2.694162,-3.072114
2.708723,-3.071925
2.726961,-3.071689
2.748985,-3.071404
2.764889,-3.071198
2.780258,-3.070999
2.795793,-3.070798
2.818357,-3.070506
2.832033,-3.070329
2.851895,-3.070072
2.866905,-3.069878
2.885766,-3.069633
2.904007,-3.069397
2.923708,-3.069142
2.93947,-3.068938
2.95464,-3.068742
2.973366,-3.068499
2.990897,-3.068272
3.039334,-3.067645
3.060216,-3.067375
3.078452,-3.067139
3.096186,-3.066909
3.113679,-3.066683
3.131105,-3.066457
3.147634,-3.066243
3.1707,-3.065945
3.186401,-3.065742
3.203657,-3.065518
3.2201,-3.065305
3.242179,-3.06502
3.255812,-3.064843
3.273,-3.064621
3.289882,-3.064402
3.304803,-3.064209
3.329494,-3.06389
3.342694,-3.063719
3.364168,-3.063441
3.390442,-3.063101
3.426183,-3.062638
3.446485,-3.062376
3.461947,-3.062175
3.482845,-3.061905
3.501024,-3.061669
3.52803,-3.06132
3.543877,-3.061115
3.563171,-3.060865
3.581442,-3.060628
3.599303,-3.060397
3.617983,-3.060155
3.63,-3.06
3.630975,-3.041939
3.631899,-3.024834
3.632873,-3.006808
3.633976,-2.986397
3.635134,-2.964949
3.636192,-2.945381
3.637282,-2.925191
3.638901,-2.895239
3.640653,-2.862799
3.64168,-2.843776
3.642837,-2.822366
3.644061,-2.799707
3.644941,-2.783417
3.646252,-2.759149
3.647353,-2.738761
3.648532,-2.716945
3.649325,-2.702257
3.650381,-2.682719
3.651563,-2.660835
3.652545,-2.642655
3.653611,-2.622929
3.654788,-2.601137
3.655975,-2.579161
3.657564,-2.549757
3.658516,-2.532127
3.659554,-2.512918
3.660488,-2.495628
3.661543,-2.476101
3.662796,-2.4529
3.663521,-2.439486
3.664409,-2.423033
3.665183,-2.40872
3.666111,-2.391526
3.667142,-2.372457
3.668067,-2.355338
3.66902,-2.337696
3.669952,-2.320443
3.671041,-2.300274
3.675623,-2.215467
3.67667,-2.196075
3.677839,-2.174446
3.678725,-2.158043
3.679604,-2.141773
3.68071,-2.121299
3.681501,-2.106647
3.68236,-2.090748
3.68335,-2.072433
3.684189,-2.056901
3.685319,-2.035982
3.686144,-2.02071
3.687042,-2.004091
3.687819,-1.989703
3.688884,-1.969988
3.689694,-1.954992
3.690709,-1.936209
3.691486,-1.921812
3.692375,-1.905361
3.693607,-1.882557
